9914,27.75,0,2028,20250403-165001-165500.mp4
9895,18.5,0,5984,20250403-165001-165500.mp4
9909,15,0,5680,20250403-170000-170500.mp4
9901,83.25,0,5724,20250403-170000-170500.mp4
9895,18,0,5984,20250403-170000-170500.mp4
9895,262.25,0,4968,20250403-170500-171000.mp4
9903,101,0,6016,20250403-170500-171000.mp4
9903,283.25,0,4780,20250403-171000-171459.mp4
9906,76.25,0,5984,20250403-171000-171459.mp4
9906,167.25,0,3360,20250403-171500-172000.mp4
9899,199.25,0,6016,20250403-171500-172000.mp4
9899,331.25,0,6016,20250403-172000-172501.mp4
9909,28,0,6016,20250403-172000-172501.mp4
